Date,M2SL
2007-01-31,0.3330261357756361
2007-02-28,0.3283339594089214
2007-03-31,0.33705681073089344
2007-04-30,0.35244937748391875
2007-05-31,0.3555257707986058
2007-06-30,0.35204110303585767
2007-07-31,0.34575595561306727
2007-08-31,0.3654877487321989
2007-09-30,0.36045419584671085
2007-10-31,0.3433072255635503
2007-11-30,0.33773964736931616
2007-12-31,0.33095302668727666
2008-01-31,0.3279576378907516
2008-02-29,0.3590389637751188
2008-03-31,0.372397802512455
2008-04-30,0.356919302738535
2008-05-31,0.3559918542549664
2008-06-30,0.3486901863437444
2008-07-31,0.35500605084477277
2008-08-31,0.32630900024452714
2008-09-30,0.3467353339939708
2008-10-31,0.3839721409802058
2008-11-30,0.39457383164397763
2008-12-31,0.4564658882164528
2009-01-31,0.4766828876419962
2009-02-28,0.4493401746251283
2009-03-31,0.44716609312171085
2009-04-30,0.42986091926740294
2009-05-31,0.44817713296024453
2009-06-30,0.4438642072614845
2009-07-31,0.4244374015793824
2009-08-31,0.4177405223110041
2009-09-30,0.38782375380513445
2009-10-31,0.35417690731261176
2009-11-30,0.3437699511296194
2009-12-31,0.26847112519766536
2010-01-31,0.22141780179164514
2010-02-28,0.22860513123984666
2010-03-31,0.20091414266860416
2010-04-30,0.2110522135720008
2010-05-31,0.20914867729410497
2010-06-30,0.21251460536513592
2010-07-31,0.2151627311075908
2010-08-31,0.2336294849879556
2010-09-30,0.24580421957712287
2010-10-31,0.25435020029000244
2010-11-30,0.25076159636111645
2010-12-31,0.26523375800444243
2011-01-31,0.2871163030695373
2011-02-28,0.2916322757895243
2011-03-31,0.31490320278117245
2011-04-30,0.32624560919909884
2011-05-31,0.3318459632880199
2011-06-30,0.35177216458585536
2011-07-31,0.40720362014547656
2011-08-31,0.45651858921174443
2011-09-30,0.45158659642570403
2011-10-31,0.4436714822634651
2011-11-30,0.454286859514893
2011-12-31,0.4581936026692763
2012-01-31,0.47576543923157133
2012-02-29,0.46908337993735855
2012-03-31,0.46202222996532283
2012-04-30,0.45635483524879367
2012-05-31,0.44369603201256486
2012-06-30,0.43992449456326715
2012-07-31,0.3974735986558635
2012-08-31,0.3537911622817108
2012-09-30,0.37344305214131246
2012-10-31,0.38381632568585117
2012-11-30,0.38829473693844596
2012-12-31,0.41188094510088785
2013-01-31,0.3935547801418672
2013-02-28,0.3816035141685139
2013-03-31,0.384554571587375
2013-04-30,0.3748531983868423
2013-05-31,0.3710104488105964
2013-06-30,0.36549921794859325
2013-07-31,0.36007855342947237
2013-08-31,0.35463226463548486
2013-09-30,0.3468230127343759
2013-10-31,0.36357138300685865
2013-11-30,0.3435256527734609
2013-12-31,0.3236428966504835
2014-01-31,0.3374411605528418
2014-02-28,0.3512594271853975
2014-03-31,0.3440154392056197
2014-04-30,0.34875391228378316
2014-05-31,0.35718298187332054
2014-06-30,0.3553427088788391
2014-07-31,0.3592032464066218
2014-08-31,0.3480004304370864
2014-09-30,0.3412364642923926
2014-10-31,0.32438232536080713
2014-11-30,0.333553437897093
2014-12-31,0.3379052616989501
2015-01-31,0.33743601755761277
2015-02-28,0.3479298240679466
2015-03-31,0.34062756107187486
2015-04-30,0.33835904019018603
2015-05-31,0.327914565621552
2015-06-30,0.32482807621642606
2015-07-31,0.3226728912501354
2015-08-31,0.3294437177541733
2015-09-30,0.3338797116084771
2015-10-31,0.32361888575233044
2015-11-30,0.33651046754591596
2015-12-31,0.3288320243936549
2016-01-31,0.3431953787125419
2016-02-29,0.3308596291998024
2016-03-31,0.34412924116271215
2016-04-30,0.3552367987461701
2016-05-31,0.36562053235644465
2016-06-30,0.36952846469468914
2016-07-31,0.37155386969001347
2016-08-31,0.3804018229257857
2016-09-30,0.37913784045490184
2016-10-31,0.3846463911197824
2016-11-30,0.37767669409226623
2016-12-31,0.36942154911317254
2017-01-31,0.3522480116379876
2017-02-28,0.35065639989365105
2017-03-31,0.35124986942495806
2017-04-30,0.344233937224779
2017-05-31,0.33975247520865987
2017-06-30,0.3286296672501478
2017-07-31,0.32869402330027414
2017-08-31,0.3207027416399616
2017-09-30,0.3166923722220742
2017-10-31,0.3133753792940451
2017-11-30,0.30198580532437236
2017-12-31,0.304675063357372
2018-01-31,0.2888811407538654
2018-02-28,0.2818105650799199
2018-03-31,0.27879378844439406
2018-04-30,0.26919894779898224
2018-05-31,0.2704938380661208
2018-06-30,0.27908546132314366
2018-07-31,0.2725337726332704
2018-08-31,0.26964134982720506
2018-09-30,0.2660737845340985
2018-10-31,0.2552259989488427
2018-11-30,0.2514156188517684
2018-12-31,0.2662015173463249
2019-01-31,0.2785445488308074
2019-02-28,0.27811994359719744
2019-03-31,0.2739802923073031
2019-04-30,0.27635637833626603
2019-05-31,0.28627925597396314
2019-06-30,0.29932568092971124
2019-07-31,0.3086111458724125
2019-08-31,0.31552747305461437
2019-09-30,0.3285484826974363
2019-10-31,0.3565021961549311
2019-11-30,0.376091269092367
2019-12-31,0.3631687930470182
2020-01-31,0.36316554610336355
2020-02-29,0.3658514650696596
2020-03-31,0.4716291298023437
2020-04-30,0.6870453768792173
2020-05-31,0.8478354423127484
2020-06-30,0.879023892556441
2020-07-31,0.889458959633556
2020-08-31,0.8829484167287817
2020-09-30,0.9066564765998933
2020-10-31,0.9033198566242867
2020-11-30,0.9227334613203918
2020-12-31,0.9354916228579149
2021-01-31,0.964788181088298
2021-02-28,0.9999999999999999
2021-03-31,0.9143498963093495
2021-04-30,0.7382692253948115
2021-05-31,0.6085086346309898
2021-06-30,0.5570667625218514
2021-07-31,0.5539158908641107
2021-08-31,0.576726593394716
2021-09-30,0.5552110147291993
2021-10-31,0.556804272892778
2021-11-30,0.5452957276426375
2021-12-31,0.5496762336320826
2022-01-31,0.5175154873600796
2022-02-28,0.48346262651288546
2022-03-31,0.45732826224967466
2022-04-30,0.40071186972485506
2022-05-31,0.34524549207738037
2022-06-30,0.3312455234569507
2022-07-31,0.3053013933869344
2022-08-31,0.26864149182472236
2022-09-30,0.2300570265758708
2022-10-31,0.1909664062106456
2022-11-30,0.15463370355356837
2022-12-31,0.11384603833399552
2023-01-31,0.09272249399018884
2023-02-28,0.07433145213745629
2023-03-31,0.023356775482696907
2023-04-30,0.0
2023-05-31,0.017373194187419033
2023-06-30,0.021222519080608987
2023-07-31,0.018518603144078022
2023-08-31,0.016963455774362812
2023-09-30,0.025951051965977273
2023-10-31,0.033784869076849605
2023-11-30,0.04531739624387318
2023-12-31,0.06644565912184881
2024-01-31,0.07899532730446794
2024-02-29,0.09486250586555
2024-03-31,0.14753665591599593
2024-04-30,0.17477306417491612
2024-05-31,0.17246073475663565
2024-06-30,0.18431512742392062
2024-07-31,0.1913159557096925
