Date,PPIACO
2015-05-31,0.22884389931492838
2015-06-30,0.24246931609363517
2015-07-31,0.23492970065939323
2015-08-31,0.22187021777431468
2015-09-30,0.19434825634537237
2015-10-31,0.20864406547188435
2015-11-30,0.21500256357419695
2015-12-31,0.2330576216671364
2016-01-31,0.2826018111910346
2016-02-29,0.2767188698913854
2016-03-31,0.28227818850857433
2016-04-30,0.3044328037247435
2016-05-31,0.30051663978163334
2016-06-30,0.3129754167101544
2016-07-31,0.325597783216707
2016-08-31,0.33662759558072186
2016-09-30,0.37709543611717194
2016-10-31,0.39574740690696647
2016-11-30,0.41472924480689666
2016-12-31,0.47139376063704996
2017-01-31,0.5188533303931748
2017-02-28,0.55037964386157
2017-03-31,0.5372352819747048
2017-04-30,0.5419783101514375
2017-05-31,0.509019348194081
2017-06-30,0.4875203015359051
2017-07-31,0.4847795675340099
2017-08-31,0.5042352159738444
2017-09-30,0.5135604143488468
2017-10-31,0.5177431151037712
2017-11-30,0.5370069273937792
2017-12-31,0.5155116588831258
2018-01-31,0.5021349943621913
2018-02-28,0.508292716457383
2018-03-31,0.5096678792653108
2018-04-30,0.502307648432737
2018-05-31,0.5431136706515837
2018-06-30,0.545164740766237
2018-07-31,0.5478531139759468
2018-08-31,0.5319582575477853
2018-09-30,0.5209173764060379
2018-10-31,0.5325494298466965
2018-11-30,0.4892590356815372
2018-12-31,0.4671654920969784
2019-01-31,0.4219006478969849
2019-02-28,0.40527900586918875
2019-03-31,0.4256036891349984
2019-04-30,0.42930041213663334
2019-05-31,0.3878606172792763
2019-06-30,0.35819668299416546
2019-07-31,0.3619379618455947
2019-08-31,0.3542724445465124
2019-09-30,0.34188915383682705
2019-10-31,0.3323060915557837
2019-11-30,0.36525128529756623
2019-12-31,0.38135831987382585
2020-01-31,0.4090924360512505
2020-02-29,0.37477603854195946
2020-03-31,0.30946743170781477
2020-04-30,0.1986021943460063
2020-05-31,0.24212102387426548
2020-06-30,0.2915297800031264
2020-07-31,0.309419060075097
2020-08-31,0.344273708911871
2020-09-30,0.36954370007550774
2020-10-31,0.3797791271003692
2020-11-30,0.397643844545623
2020-12-31,0.42563241434690074
2021-01-31,0.47641539729952176
2021-02-28,0.5854539131855727
2021-03-31,0.6936755780586086
2021-04-30,0.8487426400354863
2021-05-31,0.8938264403680792
2021-06-30,0.9057377904431313
2021-07-31,0.9161673659759098
2021-08-31,0.9162105736577957
2021-09-30,0.9268478959638402
2021-10-31,0.9729915303367085
2021-11-30,0.9808977058083563
2021-12-31,0.9222066222989205
2022-01-31,0.9214546867315725
2022-02-28,0.9121666902734347
2022-03-31,0.9366034607845224
2022-04-30,0.9573872158027139
2022-05-31,0.9508352283882757
2022-06-30,0.9745046751276043
2022-07-31,0.8479604366204766
2022-08-31,0.7984376209380762
2022-09-30,0.7526620457816189
2022-10-31,0.6655039483779654
2022-11-30,0.6133205072660761
2022-12-31,0.58025717025785
2023-01-31,0.548042988367957
2023-02-28,0.46676043367984055
2023-03-31,0.37780638935823735
2023-04-30,0.32637407862374673
2023-05-31,0.225129696564885
2023-06-30,0.16814187292551816
2023-07-31,0.235097401395884
2023-08-31,0.29509866157099957
2023-09-30,0.32183758264880225
2023-10-31,0.3122869145828028
2023-11-30,0.30744886311415687
2023-12-31,0.3277115091902648
2024-01-31,0.319758779302466
2024-02-29,0.3699151126296827
2024-03-31,0.38717715940945074
2024-04-30,0.40723911179496425
2024-05-31,0.4229468709678525
2024-06-30,0.4270334164335274
2024-07-31,0.4413178807251359
